Data;Retorno
2016-01-31;-27.761190512457922
2016-03-31;61.673198193081234
2016-10-31;30.36113860943621
2018-10-31;30.962576202907766
2020-03-31;-44.79085364726389
2020-04-30;29.02075564740585
2020-11-30;31.46780198050434
